125235,1296737,4909491,3007,3005.286376953125,714.5374854835304
125236,1296741,4909501,3001,3004.943359375,714.1203019425676
125237,1296755,4909511,3001,3004.6279296875,713.7366712415541
125238,1296757,4909521,3016,3005.53759765625,714.8430241765203
125239,1296760,4909531,3003,3005.33447265625,714.5959802576014
125240,1296770,4909541,3005,3005.3076171875,714.5633182010135
125241,1296779,4909551,3001,3004.963134765625,714.1443530933277
125242,1296810,4909561,3001,3004.64599609375,713.7586438978041
125243,1296812,4909571,3000,3004.2744140625,713.3067198057432
125244,1296813,4909581,3001,3004.012451171875,712.9881162901182
125245,1296840,4909591,3000,3003.69140625,712.59765625
125246,1296841,4909601,3007,3003.9560546875,712.9195259712837
125247,1296843,4909611,2999,3003.5595703125,712.4373152449324
125248,1296852,4909621,3004,3003.5947265625,712.4800728462837
125249,1296862,4909631,2999,3003.22705078125,712.0328995988176
125250,1296882,4909641,3006,3003.448974609375,712.302806957348
125251,1296885,4909651,2992,3002.532958984375,711.1887338999155
125252,1296892,4909661,2999,3002.250244140625,710.8448915223818
125253,1296909,4909671,2999,3001.990234375,710.5286634290541
125254,1296913,4909681,3004,3002.151123046875,710.724338840794
125255,1296920,4909691,3005,3002.379150390625,711.0016693940033
125256,1296945,4909701,3018,3003.62890625,712.5216427364865
125257,1296950,4909711,3015,3004.53857421875,713.6279956714527
125258,1296955,4909721,3003,3004.41552734375,713.478344066723
125259,1296959,4909731,3007,3004.622314453125,713.7298419024494
125260,1296987,4909741,3000,3004.25244140625,713.2799963048986
125261,1296995,4909751,3001,3003.9921875,712.9634712837837
125262,1297000,4909761,3002,3003.832763671875,712.7695774387669
125263,1297005,4909771,3002,3003.68603515625,712.5911238386824
125264,1297032,4909781,3004,3003.711181640625,712.6217074007601
125265,1297042,4909791,3007,3003.974365234375,712.9417955553209
125266,1297049,4909801,3000,3003.656494140625,712.5551955764358
125267,1297054,4909811,3015,3004.56396484375,713.6588761613176
125268,1297061,4909821,3003,3004.43896484375,713.5068491342905
125269,1297065,4909831,3001,3004.163818359375,713.1722115181587
125270,1297076,4909841,3003,3004.07080078125,713.05908203125
125271,1297082,4909851,3000,3003.7451171875,712.6629803631756
125272,1297090,4909861,3007,3004.005615234375,712.9798023120777
125273,1297119,4909871,3000,3003.68505859375,712.5899361275337
125274,1297125,4909881,3001,3003.47021484375,712.328639674831
125275,1297131,4909891,3001,3003.272705078125,712.0884250950169
125276,1297135,4909901,3000,3003.010986328125,711.7701185071791
125277,1297166,4909911,3003,3003.010009765625,711.7689307960304
125278,1297168,4909921,3000,3002.769287109375,711.4761599978885
125279,1297170,4909931,3000,3002.5478515625,711.2068464949324
125280,1297171,4909941,3000,3002.343994140625,710.958911792652
125281,1297204,4909951,3002,3002.31640625,710.9253589527027
125282,1297206,4909961,3002,3002.291015625,710.8944784628378
125283,1297208,4909971,2999,3002.02783203125,710.574390308277
125284,1297215,4909981,3005,3002.265625,710.863597972973
125285,1297220,4909991,3000,3002.08447265625,710.6432775548986
125286,1297239,4910001,3016,3003.19775390625,711.9972682643581
125287,1297244,4910011,3001,3003.02197265625,711.7834802576014
