sample,time_ms,raw,smoothed,frequency
796,14225,2560,2558.97,171.72025
797,14242,2560,2559.05,171.81763
798,14258,2560,2559.2,171.99994
799,14273,2561,2559.34,172.17038
800,14291,2562,2559.75,172.66891
801,14308,2566,2560.27,173.30138
802,14325,2560,2560.25,173.27702
803,14340,2562,2560.66,173.77557
804,14357,2561,2560.72,173.8486
805,14374,2564,2560.98,174.16484
806,14391,2563,2561.36,174.62715
807,14408,2562,2561.61,174.93121
808,14424,2565,2561.88,175.25931
809,14441,2568,2562.6,176.13525
810,14458,2577,2563.85,177.65552
811,14476,2568,2564.19,178.06885
812,14490,2564,2564.45,178.38507
813,14507,2568,2564.74,178.73782
814,14524,2562,2564.83,178.84738
815,14541,2566,2565.16,179.24854
816,14555,2568,2565.38,179.51607
817,14576,2569,2565.94,180.19724
818,14591,2584,2567.83,182.49603
819,14608,2568,2567.84,182.50821
820,14625,2570,2568.25,183.00676
821,14640,2571,2568.45,183.24994
822,14656,2570,2568.57,183.39603
823,14675,2569,2568.71,183.56616
824,14689,2564,2568.5,183.31082
825,14708,2569,2568.54,183.35951
826,14725,2571,2569,183.91891
827,14739,2576,2569.56,184.60007
828,14756,2572,2570.23,185.41484
829,14775,2572,2570.79,186.096
830,14789,2573,2570.97,186.31482
831,14808,2573,2571.21,186.60672
832,14823,2573,2571.78,187.30003
833,14838,2572,2571.79,187.31221
834,14855,2572,2571.61,187.09337
835,14872,2576,2571.96,187.51886
836,14890,2574,2572.2,187.81075
837,14909,2573,2572.32,187.95685
838,14925,2573,2572.72,188.4432
839,14938,2578,2573.14,188.95392
840,14958,2576,2573.29,189.13654
841,14973,2576,2573.85,189.81769
842,14992,2572,2573.7,189.63507
843,15005,2576,2574.2,190.2432
844,15025,2576,2574.48,190.58376
845,15041,2576,2574.6,190.72986
846,15056,2576,2574.89,191.0823
847,15074,2576,2574.98,191.19186
848,15091,2578,2575.44,191.75128
849,15108,2581,2576.07,192.51764
850,15124,2577,2576.15,192.61475
851,15141,2577,2576.21,192.68779
852,15158,2580,2576.94,193.5756
853,15174,2577,2576.94,193.5756
854,15190,2578,2577.18,193.8675
855,15208,2582,2577.62,194.40285
856,15224,2582,2577.97,194.82834
857,15241,2580,2578.06,194.9379
858,15257,2579,2578.28,195.20544
859,15275,2580,2578.42,195.37558
860,15291,2581,2578.74,195.76486
861,15308,2583,2579.47,196.65266
862,15324,2581,2579.59,196.79877
863,15339,2586,2580.21,197.55264
864,15355,2586,2580.67,198.11206
865,15374,2580,2580.64,198.07555
866,15391,2586,2581.02,198.53787
867,15406,2584,2581.26,198.82974
868,15424,2577,2581.12,198.6596
869,15441,2592,2582.06,199.80276
870,15456,2585,2582.29,200.08249
871,15474,2586,2582.57,200.42307
872,15491,2582,2582.7,200.58102
873,15507,2584,2582.8,200.70276
874,15523,2583,2582.47,200.30132
875,15542,2587,2583.24,201.23782
876,15557,2585,2583.38,201.40796
877,15575,2586,2583.63,201.71202
878,15589,2584,2583.66,201.74854
879,15605,2582,2583.55,201.61493
880,15625,2585,2583.41,201.44449
881,15641,2581,2583.22,201.21347
882,15658,2584,2583.93,202.07693
883,15672,2585,2584.01,202.17433
884,15689,2588,2584.48,202.74591
885,15708,2586,2584.64,202.94041
886,15725,2586,2584.77,203.09866
887,15740,2586,2584.87,203.22041
888,15758,2587,2585.57,204.07172
889,15775,2588,2586.01,204.60677
890,15791,2592,2586.49,205.19052
891,15807,2588,2586.65,205.38501
892,15823,2592,2587.08,205.9082
893,15841,2588,2587.22,206.07834
894,15857,2589,2587.42,206.32153
895,15875,2592,2587.79,206.77167
896,15891,2588,2587.82,206.8082
897,15906,2588,2587.83,206.82036
898,15923,2592,2588.33,207.42847
899,15941,2592,2588.6,207.75687
900,15956,2589,2588.63,207.79309
901,15974,2589,2588.69,207.86615
902,15991,2589,2588.95,208.18237
903,16007,2588,2589.1,208.36499
904,16023,2592,2589.33,208.64468
905,16041,2592,2589.45,208.79048
906,16056,2589,2589.41,208.74179
907,16073,2592,2589.3,208.60817
908,16091,2591,2589.63,209.00932
909,16108,2592,2589.82,209.24063
910,16124,2587,2589.9,209.3377
911,16139,2594,2590.23,209.73917
912,16156,2592,2590.58,210.16496
913,16175,2592,2590.87,210.51772
914,16190,2594,2591.5,211.28378
915,16207,2592,2591.54,211.33249
916,16224,2592,2591.61,211.4177
917,16241,2593,2591.75,211.58784
918,16257,2592,2591.77,211.61218
919,16273,2592,2592.1,212.01364
920,16291,2592,2592.16,212.08638
921,16307,2595,2592.38,212.35391
922,16322,2594,2592.49,212.48782
923,16342,2593,2592.49,212.48782
924,16358,2592,2592.45,212.43912
925,16375,2593,2592.76,212.81622
926,16392,2593,2592.78,212.84058
927,16407,2594,2592.82,212.88927
928,16424,2584,2592.05,211.95276
929,16441,2560,2589.49,208.83917
930,16458,2540,2582.47,200.30132
931,16472,2540,2579.08,196.17847
932,16489,2530,2572.27,187.89597
933,16508,2533,2566.02,180.29462
934,16525,2540,2562.02,175.42975
935,16540,2540,2560.26,173.2892
936,16558,2548,2558.23,170.82025
937,16574,2544,2557.09,169.4339
938,16591,2544,2555.45,167.43913
939,16608,2545,2554.07,165.7609
940,16624,2544,2553.26,164.7757
941,16641,2547,2552.37,163.69339
942,16658,2549,2551.78,162.97571
943,16674,2547,2551.4,162.5134
944,16692,2549,2550.74,161.7108
945,16708,2544,2549.7,160.44589
946,16724,2536,2548.6,159.10823
947,16741,2541,2546.85,156.97986
948,16758,2550,2546.96,157.11346
949,16773,2548,2547.05,157.22302
950,16792,2528,2545,154.72974
951,16808,2537,2544.36,153.95148
952,16824,2546,2544.17,153.72017
953,16842,2530,2543.1,152.41904
954,16858,2516,2540.93,149.77965
955,16872,2496,2534.62,142.10555
956,16891,2492,2528.37,134.5042
957,16907,2504,2526.42,132.13234
958,16924,2518,2524.39,129.66339
959,16941,2538,2525.3,130.77032
